Price,open,high,low,close,volume
Ticker,SPY,SPY,SPY,SPY,SPY
timestamp,,,,,
2022-02-15 00:00:00+00:00,443.7300109863281,446.2799987792969,443.17999267578125,446.1000061035156,88482700
2022-02-16 00:00:00+00:00,443.92999267578125,448.05999755859375,441.94000244140625,446.6000061035156,84863600
2022-02-17 00:00:00+00:00,443.2200012207031,446.57000732421875,436.4200134277344,437.05999755859375,102259100
2022-02-18 00:00:00+00:00,437.3299865722656,438.6600036621094,431.82000732421875,434.2300109863281,132642900
2022-02-22 00:00:00+00:00,431.8900146484375,435.5,425.8599853515625,429.57000732421875,124391800
2022-02-23 00:00:00+00:00,432.6600036621094,433.260009765625,421.3500061035156,421.95001220703125,132578000
2022-02-24 00:00:00+00:00,411.0199890136719,428.760009765625,410.6400146484375,428.29998779296875,213942900
2022-02-25 00:00:00+00:00,429.6099853515625,437.8399963378906,427.8599853515625,437.75,121804500
2022-02-28 00:00:00+00:00,432.0299987792969,438.20001220703125,430.70001220703125,436.6300048828125,145615000
2022-03-01 00:00:00+00:00,435.0400085449219,437.1700134277344,427.1099853515625,429.9800109863281,137785900
2022-03-02 00:00:00+00:00,432.3699951171875,439.7200012207031,431.57000732421875,437.8900146484375,117726500
2022-03-03 00:00:00+00:00,440.4700012207031,441.1099853515625,433.79998779296875,435.7099914550781,105501700
2022-03-04 00:00:00+00:00,431.75,433.3699951171875,427.8800048828125,432.1700134277344,113978200
2022-03-07 00:00:00+00:00,431.54998779296875,432.29998779296875,419.3599853515625,419.42999267578125,137896600
2022-03-08 00:00:00+00:00,419.6199951171875,427.2099914550781,415.1199951171875,416.25,164772700
2022-03-09 00:00:00+00:00,425.1400146484375,429.510009765625,422.82000732421875,427.4100036621094,116990800
2022-03-10 00:00:00+00:00,422.5199890136719,426.42999267578125,420.44000244140625,425.4800109863281,93972700
2022-03-11 00:00:00+00:00,428.1199951171875,428.7699890136719,419.5299987792969,420.07000732421875,95636300
2022-03-14 00:00:00+00:00,420.8900146484375,424.54998779296875,415.7900085449219,417.0,95729200
2022-03-15 00:00:00+00:00,419.7699890136719,426.8399963378906,418.4200134277344,426.1700134277344,106219100
2022-03-16 00:00:00+00:00,429.8900146484375,435.67999267578125,424.79998779296875,435.6199951171875,144954800
2022-03-17 00:00:00+00:00,433.5899963378906,441.07000732421875,433.19000244140625,441.07000732421875,102676900
2022-03-18 00:00:00+00:00,438.0,444.8599853515625,437.2200012207031,444.5199890136719,106345500
2022-03-21 00:00:00+00:00,444.3399963378906,446.4599914550781,440.67999267578125,444.3900146484375,88349800
2022-03-22 00:00:00+00:00,445.8599853515625,450.5799865722656,445.8599853515625,449.5899963378906,74650400
2022-03-23 00:00:00+00:00,446.9100036621094,448.489990234375,443.7099914550781,443.79998779296875,79426100
2022-03-24 00:00:00+00:00,445.94000244140625,450.5,444.760009765625,450.489990234375,64736900
2022-03-25 00:00:00+00:00,451.1600036621094,452.9800109863281,448.42999267578125,452.69000244140625,77101300
2022-03-28 00:00:00+00:00,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,68529800
2022-03-29 00:00:00+00:00,460.0199890136719,462.07000732421875,457.17999267578125,461.54998779296875,86581500
2022-03-30 00:00:00+00:00,460.3399963378906,461.20001220703125,456.4700012207031,458.70001220703125,79666900
2022-03-31 00:00:00+00:00,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,121699900
2022-04-01 00:00:00+00:00,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,89048800
2022-04-04 00:00:00+00:00,453.1300048828125,456.9100036621094,452.260009765625,456.79998779296875,59601000
2022-04-05 00:00:00+00:00,455.2200012207031,457.8299865722656,449.82000732421875,451.0299987792969,74214500
2022-04-06 00:00:00+00:00,446.8900146484375,448.92999267578125,443.4700012207031,446.5199890136719,106898000
2022-04-07 00:00:00+00:00,445.5899963378906,450.69000244140625,443.5299987792969,448.7699890136719,78097200
2022-04-08 00:00:00+00:00,447.9700012207031,450.6300048828125,445.94000244140625,447.57000732421875,79272700
2022-04-11 00:00:00+00:00,444.1099853515625,445.0,439.3900146484375,439.9200134277344,89770500
2022-04-12 00:00:00+00:00,443.0799865722656,445.75,436.6499938964844,438.2900085449219,84363600
2022-04-13 00:00:00+00:00,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,74070400
2022-04-14 00:00:00+00:00,443.54998779296875,444.7300109863281,437.67999267578125,437.7900085449219,97869500
2022-04-18 00:00:00+00:00,436.80999755859375,439.75,435.6099853515625,437.9700012207031,66002500
2022-04-19 00:00:00+00:00,437.8599853515625,445.79998779296875,437.67999267578125,445.0400085449219,77821000
2022-04-20 00:00:00+00:00,446.9200134277344,447.57000732421875,443.4800109863281,444.7099914550781,65224400
2022-04-21 00:00:00+00:00,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,85417300
2022-04-22 00:00:00+00:00,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,132471800
2022-04-25 00:00:00+00:00,423.6700134277344,428.69000244140625,418.8399963378906,428.510009765625,119647700
2022-04-26 00:00:00+00:00,425.8299865722656,426.0400085449219,416.07000732421875,416.1000061035156,103996300
2022-04-27 00:00:00+00:00,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,122030000
2022-04-28 00:00:00+00:00,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,105449100
2022-04-29 00:00:00+00:00,423.5899963378906,425.8699951171875,411.2099914550781,412.0,145491100
2022-05-02 00:00:00+00:00,412.07000732421875,415.9200134277344,405.0199890136719,414.4800109863281,158312500
2022-05-03 00:00:00+00:00,415.010009765625,418.92999267578125,413.3599853515625,416.3800048828125,100028200
2022-05-04 00:00:00+00:00,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,144247900
2022-05-05 00:00:00+00:00,424.54998779296875,425.0,409.44000244140625,413.80999755859375,172929100
2022-05-06 00:00:00+00:00,411.1000061035156,414.79998779296875,405.7300109863281,411.3399963378906,151770800
2022-05-09 00:00:00+00:00,405.1000061035156,406.4100036621094,396.5,398.1700134277344,155586100
2022-05-10 00:00:00+00:00,404.489990234375,406.0799865722656,394.82000732421875,399.0899963378906,132497200
2022-05-11 00:00:00+00:00,398.07000732421875,404.0400085449219,391.9599914550781,392.75,142361000
2022-05-12 00:00:00+00:00,389.3699951171875,395.79998779296875,385.1499938964844,392.3399963378906,125090800
2022-05-13 00:00:00+00:00,396.7099914550781,403.17999267578125,395.6099853515625,401.7200012207031,104174400
2022-05-16 00:00:00+00:00,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,78622400
2022-05-17 00:00:00+00:00,406.5299987792969,408.57000732421875,402.5799865722656,408.32000732421875,83029700
2022-05-18 00:00:00+00:00,403.5,403.79998779296875,390.54998779296875,391.8599853515625,117674500
2022-05-19 00:00:00+00:00,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,98510700
2022-05-20 00:00:00+00:00,393.25,397.0299987792969,380.5400085449219,389.6300048828125,131432200
2022-05-23 00:00:00+00:00,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,76414900
2022-05-24 00:00:00+00:00,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,91448800
2022-05-25 00:00:00+00:00,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,91472900
2022-05-26 00:00:00+00:00,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,82168300
2022-05-27 00:00:00+00:00,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,84768700
2022-05-31 00:00:00+00:00,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,95937000
2022-06-01 00:00:00+00:00,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,86585800
2022-06-02 00:00:00+00:00,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,79609600
2022-06-03 00:00:00+00:00,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,71874300
2022-06-06 00:00:00+00:00,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,57508900
2022-06-07 00:00:00+00:00,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,59272400
2022-06-08 00:00:00+00:00,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,64350000
2022-06-09 00:00:00+00:00,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,86289800
2022-06-10 00:00:00+00:00,394.8800048828125,395.7799987792969,389.75,389.79998779296875,132893900
2022-06-13 00:00:00+00:00,379.8500061035156,381.80999755859375,373.29998779296875,375.0,170004900
2022-06-14 00:00:00+00:00,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,104011800
2022-06-15 00:00:00+00:00,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,125666800
2022-06-16 00:00:00+00:00,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,134473300
2022-06-17 00:00:00+00:00,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,111113900
2022-06-21 00:00:00+00:00,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,76811900
2022-06-22 00:00:00+00:00,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,90059400
2022-06-23 00:00:00+00:00,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,79292100
2022-06-24 00:00:00+00:00,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,98050300
2022-06-27 00:00:00+00:00,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,66009600
2022-06-28 00:00:00+00:00,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,86548900
2022-06-29 00:00:00+00:00,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,65676000
2022-06-30 00:00:00+00:00,376.239990234375,380.6600036621094,372.55999755859375,377.25,112508300
2022-07-01 00:00:00+00:00,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,74839700
2022-07-05 00:00:00+00:00,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,81438000
2022-07-06 00:00:00+00:00,382.1099853515625,385.8699951171875,379.6000061035156,383.25,70426200
2022-07-07 00:00:00+00:00,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,64525900
2022-07-08 00:00:00+00:00,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,72397800
2022-07-11 00:00:00+00:00,385.8500061035156,386.8699951171875,383.5,384.2300109863281,58366900
2022-07-12 00:00:00+00:00,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,62219200
2022-07-13 00:00:00+00:00,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,84224600
2022-07-14 00:00:00+00:00,373.6099853515625,379.04998779296875,371.0400085449219,377.9100036621094,89704800
2022-07-15 00:00:00+00:00,382.54998779296875,385.25,380.5400085449219,385.1300048828125,79060400
2022-07-18 00:00:00+00:00,388.3800048828125,389.0899963378906,380.6600036621094,381.95001220703125,63203600
2022-07-19 00:00:00+00:00,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,78506000
2022-07-20 00:00:00+00:00,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,71843800
2022-07-21 00:00:00+00:00,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,64903900
2022-07-22 00:00:00+00:00,398.9200134277344,400.17999267578125,392.75,395.0899963378906,72197300
2022-07-25 00:00:00+00:00,395.75,396.4700012207031,393.2099914550781,395.57000732421875,53631500
2022-07-26 00:00:00+00:00,393.8399963378906,394.05999755859375,389.95001220703125,390.8900146484375,52946400
2022-07-27 00:00:00+00:00,394.3599853515625,402.8800048828125,394.04998779296875,401.0400085449219,82342100
2022-07-28 00:00:00+00:00,401.8900146484375,406.79998779296875,398.1499938964844,406.07000732421875,73966600
2022-07-29 00:00:00+00:00,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,87003700
2022-08-01 00:00:00+00:00,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,69997500
2022-08-02 00:00:00+00:00,409.1199951171875,413.0,406.82000732421875,408.05999755859375,63435400
2022-08-03 00:00:00+00:00,410.29998779296875,415.67999267578125,410.0,414.45001220703125,67820600
2022-08-04 00:00:00+00:00,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,45656600
2022-08-05 00:00:00+00:00,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,56814900
2022-08-08 00:00:00+00:00,415.25,417.6199951171875,411.8299865722656,412.989990234375,53886100
2022-08-09 00:00:00+00:00,412.2200012207031,412.75,410.2200012207031,411.3500061035156,44931800
2022-08-10 00:00:00+00:00,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,68665700
2022-08-11 00:00:00+00:00,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,59489700
2022-08-12 00:00:00+00:00,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,61694500
2022-08-15 00:00:00+00:00,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,54048300
2022-08-16 00:00:00+00:00,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,59289000
2022-08-17 00:00:00+00:00,425.9100036621094,429.5,424.5400085449219,426.6499938964844,63563400
2022-08-18 00:00:00+00:00,426.8599853515625,428.6099853515625,425.5,427.8900146484375,49023200
2022-08-19 00:00:00+00:00,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,68016900
2022-08-22 00:00:00+00:00,417.04998779296875,417.2300109863281,412.3999938964844,413.3500061035156,77695600
2022-08-23 00:00:00+00:00,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,49105200
2022-08-24 00:00:00+00:00,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,49177800
2022-08-25 00:00:00+00:00,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,50942300
2022-08-26 00:00:00+00:00,419.3900146484375,419.9599914550781,405.25,405.30999755859375,103087000
2022-08-29 00:00:00+00:00,402.20001220703125,405.8399963378906,401.20001220703125,402.6300048828125,65370800
2022-08-30 00:00:00+00:00,403.8500061035156,404.1000061035156,396.0,398.2099914550781,85652400
2022-08-31 00:00:00+00:00,399.92999267578125,401.239990234375,395.0400085449219,395.17999267578125,76029700
2022-09-01 00:00:00+00:00,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,78740100
2022-09-02 00:00:00+00:00,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,99632100
2022-09-06 00:00:00+00:00,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,76637400
2022-09-07 00:00:00+00:00,390.42999267578125,398.5899963378906,390.20001220703125,397.7799987792969,70964200
2022-09-08 00:00:00+00:00,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,80821700
2022-09-09 00:00:00+00:00,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,76706900
2022-09-12 00:00:00+00:00,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,69256300
2022-09-13 00:00:00+00:00,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,122947100
2022-09-14 00:00:00+00:00,394.4700012207031,396.20001220703125,391.1199951171875,394.6000061035156,85023700
2022-09-15 00:00:00+00:00,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,87633800
2022-09-16 00:00:00+00:00,384.1400146484375,386.25,382.1099853515625,385.55999755859375,103084800
2022-09-19 00:00:00+00:00,382.260009765625,388.54998779296875,382.17999267578125,388.54998779296875,73278500
2022-09-20 00:00:00+00:00,385.05999755859375,386.1199951171875,381.20001220703125,384.0899963378906,77274900
2022-09-21 00:00:00+00:00,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,106746600
2022-09-22 00:00:00+00:00,376.5799865722656,378.29998779296875,373.44000244140625,374.2200012207031,89472600
2022-09-23 00:00:00+00:00,370.5799865722656,370.6199951171875,363.2900085449219,367.95001220703125,122346900
2022-09-26 00:00:00+00:00,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,92581200
2022-09-27 00:00:00+00:00,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,108294100
2022-09-28 00:00:00+00:00,364.3800048828125,372.29998779296875,362.6000061035156,370.5299987792969,110802200
2022-09-29 00:00:00+00:00,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,112952300
2022-09-30 00:00:00+00:00,361.79998779296875,365.9100036621094,357.0400085449219,357.17999267578125,153711200
2022-10-03 00:00:00+00:00,361.0799865722656,368.54998779296875,359.2099914550781,366.6099853515625,89756500
2022-10-04 00:00:00+00:00,372.3999938964844,378.0,366.57000732421875,377.9700012207031,103602800
2022-10-05 00:00:00+00:00,373.3900146484375,379.4599914550781,370.95001220703125,377.0899963378906,88065700
2022-10-06 00:00:00+00:00,375.6199951171875,378.7200012207031,372.67999267578125,373.20001220703125,82333500
2022-10-07 00:00:00+00:00,368.9700012207031,373.2900085449219,360.94000244140625,362.7900085449219,107789500
2022-10-10 00:00:00+00:00,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,76042800
2022-10-11 00:00:00+00:00,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,92482800
2022-10-12 00:00:00+00:00,358.1700134277344,359.82000732421875,356.29998779296875,356.55999755859375,76991800
2022-10-13 00:00:00+00:00,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,147254500
2022-10-14 00:00:00+00:00,368.54998779296875,370.260009765625,356.9599914550781,357.6300048828125,123737000
2022-10-17 00:00:00+00:00,364.010009765625,367.9800109863281,357.2799987792969,366.82000732421875,93168200
2022-10-18 00:00:00+00:00,375.1300048828125,375.45001220703125,367.5199890136719,371.1300048828125,97162900
2022-10-19 00:00:00+00:00,368.989990234375,371.8500061035156,365.54998779296875,368.5,79746900
2022-10-20 00:00:00+00:00,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,88283100
2022-10-21 00:00:00+00:00,365.1199951171875,374.79998779296875,363.5400085449219,374.2900085449219,131038400
2022-10-24 00:00:00+00:00,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,85436900
2022-10-25 00:00:00+00:00,378.7900085449219,385.25,378.6700134277344,384.9200134277344,78846300
2022-10-26 00:00:00+00:00,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,104087300
2022-10-27 00:00:00+00:00,383.07000732421875,385.0,379.3299865722656,379.9800109863281,81971800
2022-10-28 00:00:00+00:00,379.8699951171875,389.5199890136719,379.67999267578125,389.0199890136719,100302000
2022-10-31 00:00:00+00:00,386.44000244140625,388.3999938964844,385.260009765625,386.2099914550781,96631300
2022-11-01 00:00:00+00:00,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,85407600
2022-11-02 00:00:00+00:00,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,126990400
2022-11-03 00:00:00+00:00,371.4700012207031,374.20001220703125,368.7900085449219,371.010009765625,87100100
2022-11-04 00:00:00+00:00,377.0,378.8699951171875,370.0,376.3500061035156,103505200
2022-11-07 00:00:00+00:00,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,68286900
2022-11-08 00:00:00+00:00,381.1099853515625,385.1199951171875,377.7200012207031,382.0,84641100
2022-11-09 00:00:00+00:00,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,78495500
2022-11-10 00:00:00+00:00,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,141455800
2022-11-11 00:00:00+00:00,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,93839900
2022-11-14 00:00:00+00:00,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,71903500
2022-11-15 00:00:00+00:00,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,93194500
2022-11-16 00:00:00+00:00,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,68508500
2022-11-17 00:00:00+00:00,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,74496300
2022-11-18 00:00:00+00:00,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,92922500
2022-11-21 00:00:00+00:00,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,51243200
2022-11-22 00:00:00+00:00,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,60429000
2022-11-23 00:00:00+00:00,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,68261600
2022-11-25 00:00:00+00:00,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,30545400
2022-11-28 00:00:00+00:00,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,67881600
2022-11-29 00:00:00+00:00,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,52310000
2022-11-30 00:00:00+00:00,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,144566700
2022-12-01 00:00:00+00:00,408.7699890136719,410.0,404.75,407.3800048828125,76398200
2022-12-02 00:00:00+00:00,402.25,407.8599853515625,402.1400146484375,406.9100036621094,85342700
2022-12-05 00:00:00+00:00,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,77289800
2022-12-06 00:00:00+00:00,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,77972200
2022-12-07 00:00:00+00:00,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,65927900
2022-12-08 00:00:00+00:00,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,60737900
2022-12-09 00:00:00+00:00,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,81447700
2022-12-12 00:00:00+00:00,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,75405800
2022-12-13 00:00:00+00:00,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,123782500
2022-12-14 00:00:00+00:00,401.6099853515625,405.5,396.30999755859375,399.3999938964844,108111300
2022-12-15 00:00:00+00:00,394.29998779296875,395.25,387.8900146484375,389.6300048828125,117705900
2022-12-16 00:00:00+00:00,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,119858000
2022-12-19 00:00:00+00:00,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,79878100
2022-12-20 00:00:00+00:00,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,74427200
2022-12-21 00:00:00+00:00,383.25,387.4100036621094,382.69000244140625,386.2300109863281,78167400
2022-12-22 00:00:00+00:00,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,100120900
2022-12-23 00:00:00+00:00,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,59857300
2022-12-27 00:00:00+00:00,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,51638200
2022-12-28 00:00:00+00:00,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,70911500
2022-12-29 00:00:00+00:00,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,66970900
2022-12-30 00:00:00+00:00,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,84022200
2023-01-03 00:00:00+00:00,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,74850700
2023-01-04 00:00:00+00:00,383.17999267578125,385.8800048828125,380.0,383.760009765625,85934100
2023-01-05 00:00:00+00:00,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,76970500
2023-01-06 00:00:00+00:00,382.6099853515625,389.25,379.4100036621094,388.0799865722656,104189600
2023-01-09 00:00:00+00:00,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,73978100
2023-01-10 00:00:00+00:00,387.25,390.6499938964844,386.2699890136719,390.5799865722656,65358100
2023-01-11 00:00:00+00:00,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,68881100
2023-01-12 00:00:00+00:00,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,90157700
2023-01-13 00:00:00+00:00,393.6199951171875,399.1000061035156,393.3399963378906,398.5,63903900
2023-01-17 00:00:00+00:00,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,62677300
2023-01-18 00:00:00+00:00,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,99632300
2023-01-19 00:00:00+00:00,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,86958900
2023-01-20 00:00:00+00:00,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,91806400
2023-01-23 00:00:00+00:00,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,84178800
2023-01-24 00:00:00+00:00,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,59524900
2023-01-25 00:00:00+00:00,395.95001220703125,400.70001220703125,393.55999755859375,400.3500061035156,84800300
2023-01-26 00:00:00+00:00,403.1300048828125,404.9200134277344,400.0299987792969,404.75,72287400
2023-01-27 00:00:00+00:00,403.6600036621094,408.1600036621094,403.44000244140625,405.67999267578125,68346200
2023-01-30 00:00:00+00:00,402.79998779296875,405.1300048828125,400.2799987792969,400.5899963378906,74202000
2023-01-31 00:00:00+00:00,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,86811800
2023-02-01 00:00:00+00:00,405.2099914550781,413.6700134277344,402.3500061035156,410.79998779296875,101459200
2023-02-02 00:00:00+00:00,414.8599853515625,418.30999755859375,412.8800048828125,416.7799987792969,101654500
2023-02-03 00:00:00+00:00,411.5899963378906,416.9700012207031,411.0899963378906,412.3500061035156,94736800
2023-02-06 00:00:00+00:00,409.7900085449219,411.2900085449219,408.1000061035156,409.8299865722656,60295300
2023-02-07 00:00:00+00:00,408.8699951171875,416.489990234375,407.57000732421875,415.19000244140625,90990700
2023-02-08 00:00:00+00:00,413.1300048828125,414.5299987792969,409.92999267578125,410.6499938964844,76227500
2023-02-09 00:00:00+00:00,414.4100036621094,414.57000732421875,405.80999755859375,407.0899963378906,78694900
2023-02-10 00:00:00+00:00,405.8599853515625,408.44000244140625,405.010009765625,408.0400085449219,70769700
2023-02-13 00:00:00+00:00,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,64913500
2023-02-14 00:00:00+00:00,411.239990234375,415.04998779296875,408.510009765625,412.6400146484375,88389300
2023-02-15 00:00:00+00:00,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,61555700
2023-02-16 00:00:00+00:00,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,76431500
2023-02-17 00:00:00+00:00,406.05999755859375,407.510009765625,404.04998779296875,407.260009765625,89257800
2023-02-21 00:00:00+00:00,403.05999755859375,404.1600036621094,398.82000732421875,399.0899963378906,82655900
2023-02-22 00:00:00+00:00,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,83742300
2023-02-23 00:00:00+00:00,401.55999755859375,402.20001220703125,396.25,400.6600036621094,96242400
2023-02-24 00:00:00+00:00,395.4200134277344,397.25,393.6400146484375,396.3800048828125,108194400
2023-02-27 00:00:00+00:00,399.8699951171875,401.2900085449219,396.75,397.7300109863281,80444700
2023-02-28 00:00:00+00:00,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,96438600
2023-03-01 00:00:00+00:00,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,99706800
2023-03-02 00:00:00+00:00,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,85127800
2023-03-03 00:00:00+00:00,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,90120000
2023-03-06 00:00:00+00:00,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,72795900
2023-03-07 00:00:00+00:00,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,108310600
2023-03-08 00:00:00+00:00,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,74746600
2023-03-09 00:00:00+00:00,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,111945300
2023-03-10 00:00:00+00:00,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,189253000
